frequency_hz,wavelength_m,amplitude_pp_mm,wind_power_w,endpoint_strain_microstrain,endpoint_ok,damper_ok
33.1000000000002,4.043296300912723,8.12907122791618,2.1016871877233096e-07,82.64405622798333,True,True
33.2000000000002,4.031169842289822,8.125841001254527,2.1005175089953192e-07,83.10898150081792,True,True
33.3000000000002,4.019116368711231,8.122841505068704,2.1007237267626743e-07,83.57736026082948,True,True
33.400000000000205,4.007135224592959,8.119842008882882,2.1008648431895807e-07,84.0468449279278,True,True
33.500000000000206,3.995225762178715,8.116611782221227,2.0994977790779762e-07,84.51503113483069,True,True
33.60000000000021,3.9833873414235184,8.113612286035407,2.0995090155161007e-07,84.98670772490894,True,True
33.70000000000021,3.9716193298792444,8.110612789849585,2.0994561688725643e-07,85.45948458988337,True,True
33.80000000000021,3.959921102582404,8.10738256318793,2.09789530707139e-07,85.93091433161766,True,True
33.90000000000021,3.9482920419434975,8.104613797477942,2.0991595513174394e-07,86.40833168821243,True,True
34.00000000000021,3.9367315376387926,8.101383570816287,2.097471201460752e-07,86.88192376257955,True,True
34.100000000000215,3.9252389865036243,8.098614805106298,2.0986106041813226e-07,87.3615575143932,True,True
34.200000000000216,3.9138137924278875,8.095384578444644,2.096796293408474e-07,87.83730429458784,True,True
34.30000000000022,3.90245536625307,8.092615812734655,2.0978120483124022e-07,88.31914714851753,True,True
34.40000000000022,3.89116312567125,8.089616316548833,2.0973200286518637e-07,88.799573729876,True,True
34.50000000000022,3.879936495125856,8.08661682036301,2.0967666456257962e-07,89.28108566625185,True,True
34.60000000000022,3.868774905714057,8.083848054653023,2.097600380829235e-07,89.76624321379946,True,True
34.70000000000022,3.857677795090927,8.080617827991368,2.0954771971206426e-07,90.2473581388852,True,True
34.800000000000225,3.846644607375129,8.077849062281379,2.0961902791896575e-07,90.73470662958256,True,True
34.900000000000226,3.8356747930565036,8.074849566095558,2.0953950703707746e-07,91.22055616644451,True,True
35.00000000000023,3.8247678089047823,8.071850069909736,2.0945402361006645e-07,91.70748176630799,True,True
35.10000000000023,3.8139231178803716,8.069081304199747,2.095075681012861e-07,92.19811791075412,True,True
35.20000000000023,3.803140189046326,8.06631253848976,2.0955531190162307e-07,92.68985632423853,True,True
35.30000000000023,3.792418497481894,8.063313042303937,2.0945214473250944e-07,93.18002893163793,True,True
35.40000000000023,3.781757524197503,8.060313546118115,2.09343153104941e-07,93.67127021374266,True,True
35.500000000000234,3.7711567560513584,8.057544780408127,2.093734824821574e-07,94.1662747845459,True,True
35.600000000000236,3.7606156856671755,8.054776014698136,2.0939811887062018e-07,94.66237456808663,True,True
35.70000000000024,3.7501338113535105,8.052007248988147,2.0941708783523076e-07,95.15956782047165,True,True
35.80000000000024,3.739710637024304,8.049007752802328,2.0928508911946533e-07,95.65511077641335,True,True
35.90000000000024,3.729345672120894,8.046238987092336,2.092927360516211e-07,96.15447047072217,True,True
36.00000000000024,3.7190384315351364,8.043239490906515,2.091494417012016e-07,96.65214577002313,True,True
36.10000000000024,3.70878843553402,8.040470725196526,2.091458870676043e-07,97.15366476047512,True,True
36.200000000000244,3.698595209685362,8.037701959486537,2.0913680392127788e-07,97.65626841273063,True,True
36.300000000000246,3.6884582847848058,8.034933193776546,2.0912221914886491e-07,98.15995498125845,True,True
36.40000000000025,3.678377196783995,8.032164428066558,2.0910215984566468e-07,98.66472272025867,True,True
36.50000000000025,3.6683514867200278,8.029395662356567,2.0907665331114201e-07,99.17056988365955,True,True
36.60000000000025,3.658380700645826,8.026626896646578,2.0904572704448415e-07,99.67749472512759,True,True
36.70000000000025,3.6484643895619753,8.023858130936588,2.0900940874017605e-07,100.18549549805974,True,True
36.80000000000025,3.6386021093493497,8.021089365226599,2.089677262836239e-07,100.69457045559315,True,True
36.900000000000254,3.628793420703108,8.018320599516608,2.0892070774678685e-07,101.2047178505999,True,True
37.000000000000256,3.6190378890675534,8.015782564282453,2.0901413791457307e-07,101.71886386464743,True,True
37.10000000000026,3.60933508457212,8.013013798572464,2.0895655172973434e-07,102.23116665536843,True,True
37.20000000000026,3.59968458196854,8.010475763338308,2.0903959993334444e-07,102.74749617922579,True,True
37.30000000000026,3.5900859605686297,8.007706997628318,2.0897154593166148e-07,103.26194754058916,True,True
